RECEIVER,SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,35,98:4F:EE:0D:04:8E,2020-06-23 12:38:22.590318,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-55
3bc2afc8-d924-472a-b617-8430d43f8aa3,37,98:4F:EE:0D:11:53,2020-06-23 12:38:22.592293,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,32,98:4F:EE:0D:0F:34,2020-06-23 12:38:22.595299,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-47
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,38,98:4F:EE:0D:04:A4,2020-06-23 12:38:22.597296,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,36,98:4F:EE:0D:04:A4,2020-06-23 12:38:23.307739,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-60
3bc2afc8-d924-472a-b617-8430d43f8aa3,38,98:4F:EE:0D:04:A4,2020-06-23 12:38:23.310746,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,33,98:4F:EE:0D:04:8E,2020-06-23 12:38:23.312746,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,39,98:4F:EE:0D:04:8E,2020-06-23 12:38:23.315746,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-55
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,37,98:4F:EE:0D:0F:34,2020-06-23 12:38:23.317746,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
3bc2afc8-d924-472a-b617-8430d43f8aa3,39,98:4F:EE:0D:04:A4,2020-06-23 12:38:23.320746,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,34,98:4F:EE:0D:11:53,2020-06-23 12:38:23.322747,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-54
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,40,98:4F:EE:0D:04:8E,2020-06-23 12:38:23.324747,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-48
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,38,98:4F:EE:0D:04:8E,2020-06-23 12:38:23.670270,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-52
3bc2afc8-d924-472a-b617-8430d43f8aa3,40,98:4F:EE:0D:0F:34,2020-06-23 12:38:23.672287,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
fdf89eab-93b1-4655-882c-540ec651a1c8,35,98:4F:EE:0D:0F:34,2020-06-23 12:38:23.674288,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-56
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,41,98:4F:EE:0D:04:8E,2020-06-23 12:38:23.676287,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,39,98:4F:EE:0D:04:A4,2020-06-23 12:38:23.911163,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-58
3bc2afc8-d924-472a-b617-8430d43f8aa3,41,98:4F:EE:0D:11:53,2020-06-23 12:38:23.914163,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,36,98:4F:EE:0D:04:8E,2020-06-23 12:38:23.917163,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,42,98:4F:EE:0D:04:A4,2020-06-23 12:38:23.920165,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-64
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,40,98:4F:EE:0D:04:A4,2020-06-23 12:38:24.081279,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-62
3bc2afc8-d924-472a-b617-8430d43f8aa3,42,98:4F:EE:0D:04:A4,2020-06-23 12:38:24.083279,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,37,98:4F:EE:0D:04:8E,2020-06-23 12:38:24.086280,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,43,98:4F:EE:0D:04:8E,2020-06-23 12:38:24.089279,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-49
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,41,98:4F:EE:0D:04:A4,2020-06-23 12:38:24.689717,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-60
3bc2afc8-d924-472a-b617-8430d43f8aa3,43,98:4F:EE:0D:0F:34,2020-06-23 12:38:24.692718,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
fdf89eab-93b1-4655-882c-540ec651a1c8,38,98:4F:EE:0D:11:53,2020-06-23 12:38:24.694728,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-62
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,44,98:4F:EE:0D:04:8E,2020-06-23 12:38:24.697718,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-50
3bc2afc8-d924-472a-b617-8430d43f8aa3,44,98:4F:EE:0D:04:A4,2020-06-23 12:38:25.700736,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,39,98:4F:EE:0D:04:8E,2020-06-23 12:38:25.703736,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,45,98:4F:EE:0D:11:53,2020-06-23 12:38:25.706736,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-46
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,42,98:4F:EE:0D:0F:34,2020-06-23 12:38:25.949659,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
3bc2afc8-d924-472a-b617-8430d43f8aa3,45,98:4F:EE:0D:0F:34,2020-06-23 12:38:25.952659,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
fdf89eab-93b1-4655-882c-540ec651a1c8,40,98:4F:EE:0D:11:53,2020-06-23 12:38:25.954658,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-73
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,46,98:4F:EE:0D:04:8E,2020-06-23 12:38:25.957642,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-49
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,43,98:4F:EE:0D:04:A4,2020-06-23 12:38:26.070220,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-57
3bc2afc8-d924-472a-b617-8430d43f8aa3,46,98:4F:EE:0D:11:53,2020-06-23 12:38:26.072231,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,41,98:4F:EE:0D:0F:34,2020-06-23 12:38:26.075231,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,47,98:4F:EE:0D:04:A4,2020-06-23 12:38:26.077231,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,44,98:4F:EE:0D:04:A4,2020-06-23 12:38:26.848185,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-57
3bc2afc8-d924-472a-b617-8430d43f8aa3,47,98:4F:EE:0D:0F:34,2020-06-23 12:38:26.850204,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
fdf89eab-93b1-4655-882c-540ec651a1c8,42,98:4F:EE:0D:04:8E,2020-06-23 12:38:26.853203,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,48,98:4F:EE:0D:04:8E,2020-06-23 12:38:26.855203,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-48
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,45,98:4F:EE:0D:04:A4,2020-06-23 12:38:27.312822,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-58
3bc2afc8-d924-472a-b617-8430d43f8aa3,48,98:4F:EE:0D:04:A4,2020-06-23 12:38:27.314825,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,43,98:4F:EE:0D:04:8E,2020-06-23 12:38:27.317826,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,49,98:4F:EE:0D:04:A4,2020-06-23 12:38:27.319831,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,46,98:4F:EE:0D:04:A4,2020-06-23 12:38:27.612670,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-60
3bc2afc8-d924-472a-b617-8430d43f8aa3,49,98:4F:EE:0D:04:A4,2020-06-23 12:38:27.615684,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,44,98:4F:EE:0D:11:53,2020-06-23 12:38:27.618671,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,50,98:4F:EE:0D:11:53,2020-06-23 12:38:27.621669,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-46
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,47,98:4F:EE:0D:04:8E,2020-06-23 12:38:27.982145,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-52
3bc2afc8-d924-472a-b617-8430d43f8aa3,50,98:4F:EE:0D:11:53,2020-06-23 12:38:27.984153,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-55
fdf89eab-93b1-4655-882c-540ec651a1c8,45,98:4F:EE:0D:0F:34,2020-06-23 12:38:27.987145,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-60
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,51,98:4F:EE:0D:04:8E,2020-06-23 12:38:27.989158,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,48,98:4F:EE:0D:04:A4,2020-06-23 12:38:28.710295,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-58
3bc2afc8-d924-472a-b617-8430d43f8aa3,51,98:4F:EE:0D:04:A4,2020-06-23 12:38:28.712278,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,46,98:4F:EE:0D:04:8E,2020-06-23 12:38:28.714282,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,52,98:4F:EE:0D:04:8E,2020-06-23 12:38:28.716279,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-48
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,49,98:4F:EE:0D:04:8E,2020-06-23 12:38:28.770305,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-55
3bc2afc8-d924-472a-b617-8430d43f8aa3,52,98:4F:EE:0D:0F:34,2020-06-23 12:38:28.773320,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-50
fdf89eab-93b1-4655-882c-540ec651a1c8,47,98:4F:EE:0D:11:53,2020-06-23 12:38:28.776323,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-59
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,53,98:4F:EE:0D:04:A4,2020-06-23 12:38:28.778324,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,50,98:4F:EE:0D:0F:34,2020-06-23 12:38:29.061977,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-45
3bc2afc8-d924-472a-b617-8430d43f8aa3,53,98:4F:EE:0D:11:53,2020-06-23 12:38:29.063992,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-54
fdf89eab-93b1-4655-882c-540ec651a1c8,48,98:4F:EE:0D:0F:34,2020-06-23 12:38:29.066995,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-49
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,54,98:4F:EE:0D:04:8E,2020-06-23 12:38:29.068987,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,51,98:4F:EE:0D:04:8E,2020-06-23 12:38:29.070977,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-53
3bc2afc8-d924-472a-b617-8430d43f8aa3,54,98:4F:EE:0D:04:A4,2020-06-23 12:38:29.072977,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,49,98:4F:EE:0D:0F:34,2020-06-23 12:38:29.074976,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-60
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,55,98:4F:EE:0D:04:A4,2020-06-23 12:38:29.076977,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-65
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,52,98:4F:EE:0D:04:A4,2020-06-23 12:38:29.490080,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-59
3bc2afc8-d924-472a-b617-8430d43f8aa3,55,98:4F:EE:0D:0F:34,2020-06-23 12:38:29.494097,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
fdf89eab-93b1-4655-882c-540ec651a1c8,50,98:4F:EE:0D:04:8E,2020-06-23 12:38:29.498097,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,56,98:4F:EE:0D:11:53,2020-06-23 12:38:29.502079,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-46
3bc2afc8-d924-472a-b617-8430d43f8aa3,56,98:4F:EE:0D:11:53,2020-06-23 12:38:30.504971,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,51,98:4F:EE:0D:0F:34,2020-06-23 12:38:30.507970,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,57,98:4F:EE:0D:04:8E,2020-06-23 12:38:30.509970,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-49
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,53,98:4F:EE:0D:04:8E,2020-06-23 12:38:30.930043,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-53
3bc2afc8-d924-472a-b617-8430d43f8aa3,57,98:4F:EE:0D:04:A4,2020-06-23 12:38:30.932061,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,52,98:4F:EE:0D:11:53,2020-06-23 12:38:30.935051,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-60
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,58,98:4F:EE:0D:04:A4,2020-06-23 12:38:30.937062,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,54,98:4F:EE:0D:0F:34,2020-06-23 12:38:31.350022,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
3bc2afc8-d924-472a-b617-8430d43f8aa3,58,98:4F:EE:0D:0F:34,2020-06-23 12:38:31.352020,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
fdf89eab-93b1-4655-882c-540ec651a1c8,53,98:4F:EE:0D:04:8E,2020-06-23 12:38:31.356021,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,59,98:4F:EE:0D:04:8E,2020-06-23 12:38:31.359020,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-49
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,55,98:4F:EE:0D:04:8E,2020-06-23 12:38:31.709410,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-52
3bc2afc8-d924-472a-b617-8430d43f8aa3,59,98:4F:EE:0D:04:A4,2020-06-23 12:38:31.712411,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,54,98:4F:EE:0D:04:8E,2020-06-23 12:38:31.714409,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,60,98:4F:EE:0D:04:A4,2020-06-23 12:38:31.717401,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
3bc2afc8-d924-472a-b617-8430d43f8aa3,60,98:4F:EE:0D:04:A4,2020-06-23 12:38:32.719655,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,55,98:4F:EE:0D:04:8E,2020-06-23 12:38:32.722656,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,61,98:4F:EE:0D:11:53,2020-06-23 12:38:32.724656,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-46
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,56,98:4F:EE:0D:04:8E,2020-06-23 12:38:32.969672,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-52
3bc2afc8-d924-472a-b617-8430d43f8aa3,61,98:4F:EE:0D:11:53,2020-06-23 12:38:32.972675,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-55
fdf89eab-93b1-4655-882c-540ec651a1c8,56,98:4F:EE:0D:11:53,2020-06-23 12:38:32.975682,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-62
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,62,98:4F:EE:0D:04:8E,2020-06-23 12:38:32.978675,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-48
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,57,98:4F:EE:0D:04:8E,2020-06-23 12:38:33.270044,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-53
3bc2afc8-d924-472a-b617-8430d43f8aa3,62,98:4F:EE:0D:04:A4,2020-06-23 12:38:33.275055,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,57,98:4F:EE:0D:04:8E,2020-06-23 12:38:33.278042,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,63,98:4F:EE:0D:04:A4,2020-06-23 12:38:33.281046,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,58,98:4F:EE:0D:0F:34,2020-06-23 12:38:33.509872,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
3bc2afc8-d924-472a-b617-8430d43f8aa3,63,98:4F:EE:0D:11:53,2020-06-23 12:38:33.512858,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-54
fdf89eab-93b1-4655-882c-540ec651a1c8,58,98:4F:EE:0D:11:53,2020-06-23 12:38:33.514857,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-60
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,64,98:4F:EE:0D:04:A4,2020-06-23 12:38:33.517857,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,59,98:4F:EE:0D:04:8E,2020-06-23 12:38:33.736546,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-54
3bc2afc8-d924-472a-b617-8430d43f8aa3,64,98:4F:EE:0D:0F:34,2020-06-23 12:38:33.739548,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-49
fdf89eab-93b1-4655-882c-540ec651a1c8,59,98:4F:EE:0D:04:8E,2020-06-23 12:38:33.745565,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,65,98:4F:EE:0D:04:A4,2020-06-23 12:38:33.748561,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,60,98:4F:EE:0D:04:A4,2020-06-23 12:38:33.990602,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-61
3bc2afc8-d924-472a-b617-8430d43f8aa3,65,98:4F:EE:0D:04:A4,2020-06-23 12:38:33.992603,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,60,98:4F:EE:0D:04:8E,2020-06-23 12:38:33.994621,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,66,98:4F:EE:0D:04:A4,2020-06-23 12:38:33.996617,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,61,98:4F:EE:0D:04:8E,2020-06-23 12:38:34.349218,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-52
3bc2afc8-d924-472a-b617-8430d43f8aa3,66,98:4F:EE:0D:11:53,2020-06-23 12:38:34.352221,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,61,98:4F:EE:0D:11:53,2020-06-23 12:38:34.354221,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-62
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,67,98:4F:EE:0D:04:A4,2020-06-23 12:38:34.357220,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,62,98:4F:EE:0D:0F:34,2020-06-23 12:38:34.590116,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
3bc2afc8-d924-472a-b617-8430d43f8aa3,67,98:4F:EE:0D:04:A4,2020-06-23 12:38:34.593116,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,62,98:4F:EE:0D:04:8E,2020-06-23 12:38:34.596096,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,68,98:4F:EE:0D:04:A4,2020-06-23 12:38:34.599121,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-64
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,63,98:4F:EE:0D:04:8E,2020-06-23 12:38:34.829804,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-52
3bc2afc8-d924-472a-b617-8430d43f8aa3,68,98:4F:EE:0D:04:A4,2020-06-23 12:38:34.832789,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,63,98:4F:EE:0D:0F:34,2020-06-23 12:38:34.835789,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,69,98:4F:EE:0D:04:A4,2020-06-23 12:38:34.837809,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,64,98:4F:EE:0D:0F:34,2020-06-23 12:38:35.060368,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
3bc2afc8-d924-472a-b617-8430d43f8aa3,69,98:4F:EE:0D:11:53,2020-06-23 12:38:35.063371,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-55
fdf89eab-93b1-4655-882c-540ec651a1c8,64,98:4F:EE:0D:11:53,2020-06-23 12:38:35.064368,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-58
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,70,98:4F:EE:0D:04:8E,2020-06-23 12:38:35.067371,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-50
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,65,98:4F:EE:0D:04:8E,2020-06-23 12:38:35.118652,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-54
3bc2afc8-d924-472a-b617-8430d43f8aa3,70,98:4F:EE:0D:04:A4,2020-06-23 12:38:35.121650,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,65,98:4F:EE:0D:04:8E,2020-06-23 12:38:35.123654,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,71,98:4F:EE:0D:04:8E,2020-06-23 12:38:35.126651,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-49
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,66,98:4F:EE:0D:0F:34,2020-06-23 12:38:35.358667,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
3bc2afc8-d924-472a-b617-8430d43f8aa3,71,98:4F:EE:0D:11:53,2020-06-23 12:38:35.361666,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-54
fdf89eab-93b1-4655-882c-540ec651a1c8,66,98:4F:EE:0D:0F:34,2020-06-23 12:38:35.363682,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,72,98:4F:EE:0D:04:8E,2020-06-23 12:38:35.365682,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-49
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,67,98:4F:EE:0D:04:8E,2020-06-23 12:38:35.430672,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-53
3bc2afc8-d924-472a-b617-8430d43f8aa3,72,98:4F:EE:0D:04:A4,2020-06-23 12:38:35.433674,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
fdf89eab-93b1-4655-882c-540ec651a1c8,67,98:4F:EE:0D:11:53,2020-06-23 12:38:35.436673,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-58
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,73,98:4F:EE:0D:04:8E,2020-06-23 12:38:35.439678,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-48
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,68,98:4F:EE:0D:04:8E,2020-06-23 12:38:35.607685,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-54
